order_id,distribution_center_name,delivery_days
11429,Chicago IL,4
11429,New Orleans LA,4
11438,Memphis TN,4
11446,Los Angeles CA,4
11494,New Orleans LA,4
11494,Chicago IL,4
11595,Charleston SC,4
11603,Memphis TN,4
11635,Charleston SC,4
11637,Chicago IL,4
11698,Memphis TN,4
11698,Los Angeles CA,4
11699,Los Angeles CA,4
11808,New Orleans LA,4
12054,Charleston SC,4
12054,New Orleans LA,4
12112,Houston TX,4
12146,New Orleans LA,4
12146,Charleston SC,4
12146,New Orleans LA,4
12208,Philadelphia PA,4
12272,Chicago IL,4
12284,Philadelphia PA,4
12284,Houston TX,4
12379,Charleston SC,4
12508,Mobile AL,4
12508,Charleston SC,4
12561,Chicago IL,4
12676,Mobile AL,4
12720,New Orleans LA,4
12742,Charleston SC,4
12755,Savannah GA,4
12776,Mobile AL,4
12881,Savannah GA,4
12927,Charleston SC,4
12927,Chicago IL,4
12927,Charleston SC,4
12927,Philadelphia PA,4
12997,Houston TX,4
13006,Memphis TN,4
13006,Savannah GA,4
13015,Chicago IL,4
13015,Mobile AL,4
13019,Los Angeles CA,4
13143,Chicago IL,4
13195,Chicago IL,4
13199,Mobile AL,4
13292,Philadelphia PA,4
13292,Chicago IL,4
13315,Charleston SC,4
13403,Philadelphia PA,4
13454,Port Authority of New York/New Jersey NY/NJ,4
13570,Chicago IL,4
13570,Los Angeles CA,4
13570,Philadelphia PA,4
13570,New Orleans LA,4
13580,New Orleans LA,4
13580,Chicago IL,4
13602,Charleston SC,4
13668,New Orleans LA,4
13794,Memphis TN,4
13849,Houston TX,4
13849,New Orleans LA,4
13849,Charleston SC,4
13920,Chicago IL,4
13963,Savannah GA,4
14021,Houston TX,4
14034,Memphis TN,4
14057,Port Authority of New York/New Jersey NY/NJ,4
14057,Mobile AL,4
14086,New Orleans LA,4
14150,Charleston SC,4
14175,Chicago IL,4
14193,Port Authority of New York/New Jersey NY/NJ,4
14280,Port Authority of New York/New Jersey NY/NJ,4
14284,Mobile AL,4
14323,Mobile AL,4
14393,Savannah GA,4
14393,Chicago IL,4
14412,New Orleans LA,4
14412,Houston TX,4
14485,Mobile AL,4
14495,Port Authority of New York/New Jersey NY/NJ,4
14503,Chicago IL,4
14551,Houston TX,4
14568,New Orleans LA,4
14738,Memphis TN,4
14739,Los Angeles CA,4
14751,Mobile AL,4
14815,Mobile AL,4
14815,Chicago IL,4
14815,Memphis TN,4
14815,New Orleans LA,4
14819,Los Angeles CA,4
14854,Los Angeles CA,4
14854,Chicago IL,4
14864,Houston TX,4
14864,Chicago IL,4
14890,Houston TX,4
14999,Houston TX,4
15080,Charleston SC,4
15080,Los Angeles CA,4
15082,Savannah GA,4
15109,Houston TX,4
15117,New Orleans LA,4
15129,Philadelphia PA,4
15129,Charleston SC,4
15131,Chicago IL,4
15158,Houston TX,4
15158,Los Angeles CA,4
15207,New Orleans LA,4
15214,Philadelphia PA,4
15214,Los Angeles CA,4
15220,New Orleans LA,4
15333,Houston TX,4
15333,Philadelphia PA,4
15340,Philadelphia PA,4
15400,Chicago IL,4
15400,Philadelphia PA,4
15463,Houston TX,4
15469,Memphis TN,4
15494,New Orleans LA,4
15583,Memphis TN,4
15631,Houston TX,4
15679,Los Angeles CA,4
15726,Los Angeles CA,4
15739,Charleston SC,4
15739,Houston TX,4
15739,Philadelphia PA,4
15739,Houston TX,4
15785,Memphis TN,4
15792,Chicago IL,4
15792,Memphis TN,4
15813,Philadelphia PA,4
15813,Houston TX,4
15894,New Orleans LA,4
15938,Memphis TN,4
15938,Charleston SC,4
15939,Houston TX,4
15939,Chicago IL,4
15957,Houston TX,4
16007,Port Authority of New York/New Jersey NY/NJ,4
16119,Savannah GA,4
16123,Philadelphia PA,4
16123,Memphis TN,4
16138,Houston TX,4
16138,Charleston SC,4
16156,Houston TX,4
16156,Chicago IL,4
16156,Los Angeles CA,4
16159,Philadelphia PA,4
16209,New Orleans LA,4
16210,Los Angeles CA,4
16217,Charleston SC,4
16273,Houston TX,4
16356,Houston TX,4
16381,Charleston SC,4
16397,Houston TX,4
16397,Memphis TN,4
16397,Houston TX,4
16429,Houston TX,4
16467,Chicago IL,4
16467,Mobile AL,4
16468,Chicago IL,4
16532,Port Authority of New York/New Jersey NY/NJ,4
16683,Memphis TN,4
16683,New Orleans LA,4
16683,Philadelphia PA,4
16683,Los Angeles CA,4
16728,Charleston SC,4
16728,Mobile AL,4
16734,Savannah GA,4
16748,Los Angeles CA,4
16748,Houston TX,4
16748,Chicago IL,4
16748,Port Authority of New York/New Jersey NY/NJ,4
16805,Charleston SC,4
16883,Memphis TN,4
16957,Charleston SC,4
16957,Houston TX,4
16969,Mobile AL,4
17005,Port Authority of New York/New Jersey NY/NJ,4
17065,New Orleans LA,4
17096,Los Angeles CA,4
17098,Memphis TN,4
17117,Philadelphia PA,4
17194,Memphis TN,4
17241,Savannah GA,4
17314,Port Authority of New York/New Jersey NY/NJ,4
17314,Houston TX,4
17314,Savannah GA,4
17326,Los Angeles CA,4
17397,Memphis TN,4
17397,Memphis TN,4
17397,Los Angeles CA,4
17397,Houston TX,4
17431,Mobile AL,4
17493,New Orleans LA,4
17493,Mobile AL,4
17584,Houston TX,4
17584,Memphis TN,4
17624,Port Authority of New York/New Jersey NY/NJ,4
17624,Chicago IL,4
17624,Mobile AL,4
17624,Mobile AL,4
17789,Los Angeles CA,4
17804,Philadelphia PA,4
17804,Chicago IL,4
17805,Memphis TN,4
17846,Memphis TN,4
17846,New Orleans LA,4
17940,Houston TX,4
17948,Port Authority of New York/New Jersey NY/NJ,4
17948,Philadelphia PA,4
17955,Charleston SC,4
17955,Charleston SC,4
17969,Houston TX,4
17969,Charleston SC,4
17970,Savannah GA,4
18053,Los Angeles CA,4
18073,Chicago IL,4
18073,Houston TX,4
18076,Charleston SC,4
18148,Chicago IL,4
18179,Philadelphia PA,4
18238,Port Authority of New York/New Jersey NY/NJ,4
18265,Charleston SC,4
18265,New Orleans LA,4
18304,Charleston SC,4
18337,Port Authority of New York/New Jersey NY/NJ,4
18337,Memphis TN,4
18351,Los Angeles CA,4
18351,New Orleans LA,4
18415,Port Authority of New York/New Jersey NY/NJ,4
18450,New Orleans LA,4
18511,New Orleans LA,4
18511,New Orleans LA,4
18511,Memphis TN,4
18511,Philadelphia PA,4
18555,Savannah GA,4
18575,Chicago IL,4
18638,Chicago IL,4
18665,Port Authority of New York/New Jersey NY/NJ,4
18700,Chicago IL,4
18758,Memphis TN,4
18766,Charleston SC,4
18827,Los Angeles CA,4
18864,Houston TX,4
18904,Chicago IL,4
18931,Houston TX,4
18971,Memphis TN,4
18971,Port Authority of New York/New Jersey NY/NJ,4
18987,Philadelphia PA,4
18987,Mobile AL,4
18987,Houston TX,4
19000,Savannah GA,4
19024,Charleston SC,4
19024,Chicago IL,4
19024,Philadelphia PA,4
19024,Houston TX,4
19087,Houston TX,4
19087,Los Angeles CA,4
19120,Chicago IL,4
19136,Houston TX,4
19180,Memphis TN,4
19194,Mobile AL,4
19199,Mobile AL,4
19200,Savannah GA,4
19231,Chicago IL,4
19245,Chicago IL,4
19245,Savannah GA,4
19245,Memphis TN,4
19245,Mobile AL,4
19252,Port Authority of New York/New Jersey NY/NJ,4
19279,New Orleans LA,4
19360,Charleston SC,4
19382,Houston TX,4
19399,Chicago IL,4
19407,Memphis TN,4
19487,Memphis TN,4
19612,Mobile AL,4
19612,Houston TX,4
19612,Charleston SC,4
19630,New Orleans LA,4
19630,Mobile AL,4
19630,Savannah GA,4
19630,New Orleans LA,4
19731,Chicago IL,4
19772,Chicago IL,4
19849,Port Authority of New York/New Jersey NY/NJ,4
19854,Philadelphia PA,4
19905,Houston TX,4
19905,Port Authority of New York/New Jersey NY/NJ,4
19905,Houston TX,4
19916,Charleston SC,4
19930,Memphis TN,4
19946,Los Angeles CA,4
19946,Los Angeles CA,4
19955,Memphis TN,4
19955,Philadelphia PA,4
19955,Port Authority of New York/New Jersey NY/NJ,4
20016,Port Authority of New York/New Jersey NY/NJ,4
20080,Charleston SC,4
20094,Chicago IL,4
20165,Houston TX,4
20259,Charleston SC,4
20259,Philadelphia PA,4
20269,Mobile AL,4
20327,Houston TX,4
20327,Memphis TN,4
20364,Chicago IL,4
20364,New Orleans LA,4
20386,Philadelphia PA,4
20444,Port Authority of New York/New Jersey NY/NJ,4
20444,Charleston SC,4
20444,Mobile AL,4
20467,Memphis TN,4
20467,Chicago IL,4
20473,Philadelphia PA,4
20524,Memphis TN,4
20524,Los Angeles CA,4
20524,Philadelphia PA,4
20524,Philadelphia PA,4
20543,Port Authority of New York/New Jersey NY/NJ,4
20556,Los Angeles CA,4
20576,Mobile AL,4
20690,Los Angeles CA,4
20690,Chicago IL,4
20888,Houston TX,4
20888,Philadelphia PA,4
20900,Savannah GA,4
20910,Port Authority of New York/New Jersey NY/NJ,4
20910,Charleston SC,4
20910,Houston TX,4
20910,Philadelphia PA,4
20925,Los Angeles CA,4
20925,Los Angeles CA,4
21006,Port Authority of New York/New Jersey NY/NJ,4
21020,Houston TX,4
21168,Houston TX,4
21212,New Orleans LA,4
21212,Houston TX,4
21222,Houston TX,4
21254,Charleston SC,4
21321,Memphis TN,4
21355,Memphis TN,4
21463,Houston TX,4
21587,Chicago IL,4
21587,Philadelphia PA,4
21587,Port Authority of New York/New Jersey NY/NJ,4
21587,Memphis TN,4
21599,Houston TX,4
21599,Chicago IL,4
21633,Los Angeles CA,4
21633,Chicago IL,4
21741,Memphis TN,4
21767,New Orleans LA,4
21811,Chicago IL,4
21811,Mobile AL,4
21811,Houston TX,4
21835,Memphis TN,4
21838,Port Authority of New York/New Jersey NY/NJ,4
21941,Chicago IL,4
21993,Mobile AL,4
22005,Port Authority of New York/New Jersey NY/NJ,4
22018,Charleston SC,4
22078,Savannah GA,4
22125,Chicago IL,4
22144,New Orleans LA,4
22144,Philadelphia PA,4
22144,Philadelphia PA,4
22144,Houston TX,4
22149,Memphis TN,4
22214,Savannah GA,4
22275,Mobile AL,4
22275,Port Authority of New York/New Jersey NY/NJ,4
22275,Savannah GA,4
22317,Chicago IL,4
22334,Houston TX,4
22336,Port Authority of New York/New Jersey NY/NJ,4
22421,Mobile AL,4
22483,Los Angeles CA,4
22521,Mobile AL,4
22521,Memphis TN,4
22544,Los Angeles CA,4
22568,Charleston SC,4
22569,Los Angeles CA,4
22579,Houston TX,4
22598,Los Angeles CA,4
22599,Savannah GA,4
22650,Savannah GA,4
22650,Memphis TN,4
22705,Charleston SC,4
22705,Chicago IL,4
22710,Charleston SC,4
22710,Port Authority of New York/New Jersey NY/NJ,4
22796,Savannah GA,4
22798,Chicago IL,4
22798,Memphis TN,4
22822,Chicago IL,4
22831,New Orleans LA,4
22849,Mobile AL,4
22855,New Orleans LA,4
23007,Chicago IL,4
23066,Memphis TN,4
23091,New Orleans LA,4
23093,Philadelphia PA,4
23117,Houston TX,4
23147,Houston TX,4
23151,Houston TX,4
23162,Charleston SC,4
23162,Mobile AL,4
23162,Charleston SC,4
23170,Houston TX,4
23199,Port Authority of New York/New Jersey NY/NJ,4
23199,Savannah GA,4
23199,Memphis TN,4
23326,Philadelphia PA,4
23449,Memphis TN,4
23449,Houston TX,4
23450,Charleston SC,4
23479,Los Angeles CA,4
23606,Houston TX,4
23606,Los Angeles CA,4
23619,Memphis TN,4
23622,Port Authority of New York/New Jersey NY/NJ,4
23665,Houston TX,4
23697,Houston TX,4
23794,Los Angeles CA,4
23794,Chicago IL,4
23825,Port Authority of New York/New Jersey NY/NJ,4
23869,Charleston SC,4
23869,Memphis TN,4
23869,Charleston SC,4
23869,Houston TX,4
23876,Los Angeles CA,4
23876,Charleston SC,4
23876,Los Angeles CA,4
23970,Savannah GA,4
23989,Mobile AL,4
24009,Chicago IL,4
24009,Houston TX,4
24036,Los Angeles CA,4
24039,Mobile AL,4
24039,Memphis TN,4
24073,Mobile AL,4
24075,Houston TX,4
24077,Memphis TN,4
24111,Memphis TN,4
24111,Philadelphia PA,4
24205,Chicago IL,4
24219,Mobile AL,4
24251,Chicago IL,4
24393,Philadelphia PA,4
24441,New Orleans LA,4
24441,Philadelphia PA,4
24441,Memphis TN,4
24563,Mobile AL,4
24563,Chicago IL,4
24563,Port Authority of New York/New Jersey NY/NJ,4
24563,Houston TX,4
24580,New Orleans LA,4
24580,Philadelphia PA,4
24636,New Orleans LA,4
24658,Mobile AL,4
24670,Memphis TN,4
24670,Chicago IL,4
24692,Mobile AL,4
24694,Mobile AL,4
24715,Port Authority of New York/New Jersey NY/NJ,4
24812,Port Authority of New York/New Jersey NY/NJ,4
24843,Port Authority of New York/New Jersey NY/NJ,4
24843,Savannah GA,4
24849,Mobile AL,4
24855,Philadelphia PA,4
24935,Chicago IL,4
24939,Memphis TN,4
24939,Chicago IL,4
24984,Houston TX,4
25102,Houston TX,4
25127,Houston TX,4
25127,Savannah GA,4
25139,Los Angeles CA,4
25139,Savannah GA,4
25153,Savannah GA,4
25153,New Orleans LA,4
25214,Mobile AL,4
25224,Savannah GA,4
25288,Los Angeles CA,4
25288,Savannah GA,4
25288,Memphis TN,4
25311,New Orleans LA,4
25395,Philadelphia PA,4
25461,Savannah GA,4
25547,Charleston SC,4
25646,New Orleans LA,4
25724,Chicago IL,4
25804,Charleston SC,4
25804,Savannah GA,4
25811,Memphis TN,4
25907,New Orleans LA,4
25907,Mobile AL,4
25907,Savannah GA,4
26029,Houston TX,4
26033,Chicago IL,4
26048,New Orleans LA,4
26048,Memphis TN,4
26250,Chicago IL,4
26250,Memphis TN,4
26258,Los Angeles CA,4
26297,Memphis TN,4
26305,Charleston SC,4
26400,Mobile AL,4
26400,Los Angeles CA,4
26431,Port Authority of New York/New Jersey NY/NJ,4
26431,Memphis TN,4
26431,Mobile AL,4
26632,Houston TX,4
26691,Los Angeles CA,4
26703,Philadelphia PA,4
26703,Los Angeles CA,4
26842,Philadelphia PA,4
26853,Los Angeles CA,4
26853,Houston TX,4
26877,Chicago IL,4
26877,Charleston SC,4
26877,Houston TX,4
26924,Charleston SC,4
26951,Chicago IL,4
26952,Houston TX,4
26973,Charleston SC,4
26975,Mobile AL,4
27029,Memphis TN,4
27029,Mobile AL,4
27038,Charleston SC,4
27038,Houston TX,4
27076,Charleston SC,4
27164,Memphis TN,4
27164,Memphis TN,4
27165,Chicago IL,4
27165,Philadelphia PA,4
27165,Chicago IL,4
27165,Mobile AL,4
27166,Memphis TN,4
27181,Los Angeles CA,4
27182,Port Authority of New York/New Jersey NY/NJ,4
27182,Chicago IL,4
27182,Mobile AL,4
27205,New Orleans LA,4
27205,Philadelphia PA,4
27242,New Orleans LA,4
27278,Memphis TN,4
27319,Los Angeles CA,4
27346,New Orleans LA,4
27419,Los Angeles CA,4
27453,Savannah GA,4
27484,Charleston SC,4
27486,Philadelphia PA,4
27521,Charleston SC,4
27564,Memphis TN,4
27578,Savannah GA,4
27599,Savannah GA,4
27660,Chicago IL,4
27821,Houston TX,4
27821,Memphis TN,4
27867,Memphis TN,4
27885,Charleston SC,4
27903,Chicago IL,4
27903,Philadelphia PA,4
27918,Port Authority of New York/New Jersey NY/NJ,4
27918,New Orleans LA,4
27918,Los Angeles CA,4
28009,Houston TX,4
28044,Charleston SC,4
28044,Houston TX,4
28104,Port Authority of New York/New Jersey NY/NJ,4
28119,Port Authority of New York/New Jersey NY/NJ,4
28119,Mobile AL,4
28125,Memphis TN,4
28133,Chicago IL,4
28133,Chicago IL,4
28133,Chicago IL,4
28133,New Orleans LA,4
28138,Chicago IL,4
28143,Houston TX,4
28200,Port Authority of New York/New Jersey NY/NJ,4
28200,Port Authority of New York/New Jersey NY/NJ,4
28223,Los Angeles CA,4
28274,Port Authority of New York/New Jersey NY/NJ,4
28274,Chicago IL,4
28274,Charleston SC,4
28354,Charleston SC,4
28363,Mobile AL,4
28367,Philadelphia PA,4
28367,New Orleans LA,4
28367,Mobile AL,4
28367,Charleston SC,4
28378,Houston TX,4
28437,Mobile AL,4
28437,Chicago IL,4
28452,Chicago IL,4
28614,Houston TX,4
28622,Charleston SC,4
28622,Mobile AL,4
28675,New Orleans LA,4
28694,Chicago IL,4
28775,Mobile AL,4
28775,Port Authority of New York/New Jersey NY/NJ,4
28780,Savannah GA,4
28798,Philadelphia PA,4
28994,Charleston SC,4
28994,Savannah GA,4
29011,Chicago IL,4
29013,Mobile AL,4
29080,Port Authority of New York/New Jersey NY/NJ,4
29080,Port Authority of New York/New Jersey NY/NJ,4
29082,Memphis TN,4
29094,Memphis TN,4
29153,Houston TX,4
29161,Memphis TN,4
29255,Philadelphia PA,4
29390,Mobile AL,4
29412,Charleston SC,4
29471,New Orleans LA,4
29471,Memphis TN,4
29569,Port Authority of New York/New Jersey NY/NJ,4
29605,Charleston SC,4
29627,Los Angeles CA,4
29630,Philadelphia PA,4
29654,Mobile AL,4
29691,Los Angeles CA,4
29691,Philadelphia PA,4
29691,New Orleans LA,4
29693,Philadelphia PA,4
29693,Port Authority of New York/New Jersey NY/NJ,4
29712,Savannah GA,4
29749,Savannah GA,4
29751,Charleston SC,4
29762,Memphis TN,4
29765,Mobile AL,4
29782,Chicago IL,4
29785,Memphis TN,4
29822,Chicago IL,4
29822,Houston TX,4
29822,Mobile AL,4
29844,Charleston SC,4
29844,Savannah GA,4
29846,Memphis TN,4
29911,Savannah GA,4
30072,Philadelphia PA,4
30072,Philadelphia PA,4
30080,Chicago IL,4
30156,New Orleans LA,4
30203,Mobile AL,4
30219,Mobile AL,4
30246,Memphis TN,4
30264,Charleston SC,4
30282,Los Angeles CA,4
30323,Memphis TN,4
30323,Los Angeles CA,4
30361,Houston TX,4
30367,Charleston SC,4
30513,Mobile AL,4
30515,Memphis TN,4
30551,Los Angeles CA,4
30566,Charleston SC,4
30578,Los Angeles CA,4
30578,Houston TX,4
30624,New Orleans LA,4
30683,New Orleans LA,4
30706,Chicago IL,4
30736,Memphis TN,4
30816,Port Authority of New York/New Jersey NY/NJ,4
30938,Charleston SC,4
31062,Memphis TN,4
31062,Chicago IL,4
31068,Chicago IL,4
31068,Chicago IL,4
31068,Los Angeles CA,4
31068,New Orleans LA,4
31099,Savannah GA,4
31116,Charleston SC,4
31117,Houston TX,4
31137,Memphis TN,4
31137,Memphis TN,4
31138,Memphis TN,4
31151,Chicago IL,4
31181,Houston TX,4
31181,Los Angeles CA,4
31181,Charleston SC,4
31185,Chicago IL,4
31201,Houston TX,4
31241,Chicago IL,4
31241,Charleston SC,4
31241,Chicago IL,4
31241,Houston TX,4
31247,Houston TX,4
31247,Houston TX,4
31248,Philadelphia PA,4
31261,Charleston SC,4
31277,Memphis TN,4
31277,Mobile AL,4
31340,Memphis TN,4
31477,Philadelphia PA,4
31581,Chicago IL,4
31592,Los Angeles CA,4
31636,Mobile AL,4
31636,Charleston SC,4
31670,Chicago IL,4
31676,Philadelphia PA,4
31704,Memphis TN,4
31704,Houston TX,4
31754,Los Angeles CA,4
31754,Houston TX,4
31816,Chicago IL,4
31935,Chicago IL,4
31935,Port Authority of New York/New Jersey NY/NJ,4
31948,Charleston SC,4
31970,Memphis TN,4
31970,Port Authority of New York/New Jersey NY/NJ,4
31970,Houston TX,4
31990,Memphis TN,4
31990,Savannah GA,4
32004,Savannah GA,4
32004,New Orleans LA,4
32034,Chicago IL,4
32091,Chicago IL,4
32137,Charleston SC,4
32188,Chicago IL,4
32188,Chicago IL,4
32207,Chicago IL,4
32271,New Orleans LA,4
32271,Memphis TN,4
32271,Charleston SC,4
32306,Los Angeles CA,4
32319,Los Angeles CA,4
32334,Mobile AL,4
32359,Houston TX,4
32453,Chicago IL,4
32486,Port Authority of New York/New Jersey NY/NJ,4
32495,New Orleans LA,4
32500,Houston TX,4
32500,Savannah GA,4
32500,Chicago IL,4
32516,Los Angeles CA,4
32516,Los Angeles CA,4
32516,Chicago IL,4
32527,Mobile AL,4
32536,Chicago IL,4
32627,New Orleans LA,4
32670,Mobile AL,4
32767,Charleston SC,4
32767,Mobile AL,4
32767,Chicago IL,4
32767,Memphis TN,4
32838,Los Angeles CA,4
32859,Savannah GA,4
32865,Charleston SC,4
32865,Memphis TN,4
32885,Memphis TN,4
32887,Chicago IL,4
32995,Memphis TN,4
33019,Philadelphia PA,4
33110,Mobile AL,4
33110,Mobile AL,4
33137,Mobile AL,4
33137,Philadelphia PA,4
33145,Charleston SC,4
33228,Memphis TN,4
33267,Philadelphia PA,4
33274,Philadelphia PA,4
33301,Houston TX,4
33311,Port Authority of New York/New Jersey NY/NJ,4
33360,New Orleans LA,4
33360,Philadelphia PA,4
33391,Los Angeles CA,4
33480,Savannah GA,4
33480,Port Authority of New York/New Jersey NY/NJ,4
33518,Mobile AL,4
33518,Chicago IL,4
33575,Los Angeles CA,4
33601,Charleston SC,4
33805,Chicago IL,4
33949,Memphis TN,4
33949,Memphis TN,4
33991,New Orleans LA,4
33991,Los Angeles CA,4
33991,New Orleans LA,4
33991,Mobile AL,4
34121,Chicago IL,4
34124,New Orleans LA,4
34124,Philadelphia PA,4
34124,Mobile AL,4
34124,Houston TX,4
34208,Charleston SC,4
34260,Philadelphia PA,4
34260,Memphis TN,4
34260,Chicago IL,4
34260,Chicago IL,4
34290,Houston TX,4
34318,New Orleans LA,4
34368,Savannah GA,4
34391,Mobile AL,4
34426,Houston TX,4
34597,Memphis TN,4
34597,Mobile AL,4
34597,Los Angeles CA,4
34597,Mobile AL,4
34603,Mobile AL,4
34642,Houston TX,4
34691,Chicago IL,4
34691,Mobile AL,4
34734,New Orleans LA,4
34762,Philadelphia PA,4
34762,Los Angeles CA,4
34828,Chicago IL,4
34847,Philadelphia PA,4
34847,Port Authority of New York/New Jersey NY/NJ,4
34933,Memphis TN,4
34933,Memphis TN,4
34962,Los Angeles CA,4
34962,Philadelphia PA,4
34962,Savannah GA,4
34962,Chicago IL,4
34992,Chicago IL,4
35041,Houston TX,4
35041,New Orleans LA,4
35075,Los Angeles CA,4
35137,Chicago IL,4
35195,Charleston SC,4
35228,Memphis TN,4
35255,Los Angeles CA,4
35319,Philadelphia PA,4
35389,Houston TX,4
35431,Chicago IL,4
35479,Mobile AL,4
35504,New Orleans LA,4
35504,Philadelphia PA,4
35534,Port Authority of New York/New Jersey NY/NJ,4
35598,Memphis TN,4
35637,Los Angeles CA,4
35664,Savannah GA,4
35743,Port Authority of New York/New Jersey NY/NJ,4
35754,Los Angeles CA,4
35754,Philadelphia PA,4
35754,Memphis TN,4
35754,Savannah GA,4
35761,Memphis TN,4
35761,New Orleans LA,4
35761,Chicago IL,4
35761,Houston TX,4
35824,Houston TX,4
35831,Chicago IL,4
35905,New Orleans LA,4
35919,New Orleans LA,4
35969,Memphis TN,4
35981,Los Angeles CA,4
36000,Houston TX,4
36047,Los Angeles CA,4
36081,Charleston SC,4
36081,Houston TX,4
36190,New Orleans LA,4
36239,Chicago IL,4
36239,Houston TX,4
36242,Charleston SC,4
36267,Philadelphia PA,4
36359,Mobile AL,4
36359,Los Angeles CA,4
36359,Savannah GA,4
36359,Mobile AL,4
36503,Philadelphia PA,4
36512,Charleston SC,4
36512,Memphis TN,4
36514,Houston TX,4
36525,Los Angeles CA,4
36713,Houston TX,4
36914,Chicago IL,4
36931,Charleston SC,4
36978,New Orleans LA,4
37046,Mobile AL,4
37096,Charleston SC,4
37144,Chicago IL,4
37144,Memphis TN,4
37208,Chicago IL,4
37221,Savannah GA,4
37271,Memphis TN,4
37271,New Orleans LA,4
37271,Houston TX,4
37271,Chicago IL,4
37290,Los Angeles CA,4
37528,Savannah GA,4
37643,Charleston SC,4
37646,Charleston SC,4
37710,Mobile AL,4
37720,Philadelphia PA,4
37720,Chicago IL,4
37725,Memphis TN,4
37751,Charleston SC,4
37766,Houston TX,4
37794,Chicago IL,4
37814,Houston TX,4
37818,Memphis TN,4
37818,Chicago IL,4
37824,Los Angeles CA,4
37835,Mobile AL,4
37861,Charleston SC,4
37861,Memphis TN,4
37873,Houston TX,4
37961,Philadelphia PA,4
37962,Houston TX,4
37962,Houston TX,4
37962,Los Angeles CA,4
37974,Los Angeles CA,4
